2016 Summary Star View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Type,Organization Marketing Name,Contract Name,Parent Organization,SNP,Sanction Deduction,2016 Part C Summary,2016 Part D Summary,2016 Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6786,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM HEALTH PLANS OF MAINE, INC.",Anthem Inc.,No,No,Not enough data available,4.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6801,Local CCP,Blue Cross Blue Shield of Oklahoma,"GHS MANAGED HEALTH CARE PLANS, INC.",Health Care Service Corporation,No,No,2.5,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6815,Local CCP,"Health Net Health Plan of Oregon, Inc.",HEALTH NET HEALTH PLAN OF OREGON,"Health Net, Inc.",Yes,No,4,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6859,Local CCP,"Humana Medical Plan of Pennsylvania, Inc.","HUMANA MEDICAL PLAN OF PENNSYLVANIA, INC.",Humana Inc.,No,No,Not enough data available,4,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6864,Local CCP,GuildNet,"GUILDNET, INC.",Lighthouse Guild International,Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6870,Demo,Superior HealthPlan,"SUPERIOR HEALTH PLAN, INC.",Centene Corporation,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6947,Local CCP,QualChoice Advantage,QUALCHOICE ADVANTAGE,Catholic Health Initiatives,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6951,Local CCP,Trillium Advantage,TRILLIUM COMMUNITY HEALTH PLAN,"Agate Resources,  Inc.",No,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6972,Local CCP,Cigna-HealthSpring,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",CIGNA,No,No,2,3.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6974,Demo,AlphaCare Signature FIDA Plan,"ALPHACARE OF NEW YORK, INC.","Magellan Health, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6988,Local CCP,Centers Plan for Healthy Living,"CENTERS PLAN FOR HEALTHY LIVING, LLC","Centers Plan for Healthy Living, LLC",Yes,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7006,Local CCP,ATRIO Health Plans,ATRIO HEALTH PLANS,ATRIO Health Plans,No,No,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7020,Local CCP,Cigna-Healthspring,"CIGNA HEALTHCARE OF SOUTH CAROLINA, INC.",CIGNA,No,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7115,Local CCP,"Memorial Hermann Health Plan, Inc.",MEMORIAL HERMANN HEALTH PLAN,Memorial Hermann Healthcare System,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7149,Local CCP,Coventry Health Care,"COVENTRY HEALTH CARE OF NEBRASKA, INC.",Aetna Inc.,No,No,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7172,Demo,"Aetna Better Health of Ohio, MyCare Ohio","AETNA BETTER HEALTH, INC. (OH)",Aetna Inc.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7173,Local CCP,Peach State Health Plan,"PEACH STATE HEALTH PLAN, INC.",Centene Corporation,Yes,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7187,Local CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7200,Local CCP,Amerigroup,"AMERIGROUP TENNESSEE, INC.",Anthem Inc.,Yes,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7220,Local CCP,Indiana University Health Plans - Medicare,"INDIANA UNIVERSITY HEALTH PLANS, INC.",Indiana University Health,No,No,4.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7245,Local CCP,Premera Blue Cross Medicare Advantage,PREMERA BLUE CROSS,Premera,No,No,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7301,Local CCP,"Coventry Health Care of Illinois, Inc.","COVENTRY HEALTH CARE OF ILLINOIS, INC.",Aetna Inc.,No,No,4.5,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7419,Demo,Tufts Health Plan - Network Health,"TUFTS HEALTH PUBLIC PLANS, INC.","Tufts Associated HMO, Inc.",No,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7522,Local CCP,Medicare y Mucho Mﬂs,"MMM HEALTHCARE, LLC",InnovaCare Inc.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7542,Demo,Advicare Advocate,"ADVICARE, CORP.","Spartanburg Regional Health Services District, Inc",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7678,Local CCP,"Molina Healthcare of Texas, Inc.","MOLINA HEALTHCARE OF TEXAS, INC.","Molina Healthcare, Inc.,",Yes,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7680,Local CCP,Prominence Health Plan,PROMINENCE HEALTHFIRST OF TEXAS,"Universal Health Services, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7728,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.",Anthem Inc.,No,No,4,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7787,Local CCP,Cigna-HealthSpring,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",CIGNA,No,No,2.5,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7833,Demo,"UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, LLC","UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, LLC","UnitedHealth Group, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7844,Demo,Molina Healthcare of Michigan,"MOLINA HEALTHCARE OF MICHIGAN, INC.","Molina Healthcare, Inc.,",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7885,Demo,Health Plan of San Mateo,SAN MATEO HEALTH COMMISSION,Health Plan of San Mateo,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7890,Demo,Santa Clara Family Health Plan Cal MediConnect,SANTA CLARA COUNTY HEALTH AUTHORITY,SANTA CLARA COUNTY HEALTH AUTHORITY,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7903,Local CCP,ClearRiver Health,CLEARRIVER HEALTH,Catholic Health Initiatives,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7917,Local CCP,BlueCross BlueShield of Tennessee,"BLUECROSS BLUESHIELD OF TENNESSEE, INC.",BlueCross BlueShield of Tennessee,No,No,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7960,Local CCP,Harbor Medicare Plans,"HARBOR HEALTH PLAN, INC.",Tenet Healthcare Corporation,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7971,Local CCP,Horizon Blue Cross Blue Shield of New Jersey,"HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Healthcare Services, Inc.",No,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8016,Demo,OneCare Connect,ORANGE COUNTY HEALTH AUTHORITY,Orange County Health Authority,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8026,Demo,Aetna Better Health Premier Plan,AETNA BETTER HEALTH OF MICHIGAN INC.,Aetna Inc.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8029,Demo,Elderplan FIDA Total Care,"ELDERPLAN, INC.","Elderplan, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8046,Demo,Molina Healthcare of Illinois,"MOLINA HEALTHCARE OF ILLINOIS, INC.","Molina Healthcare, Inc.,",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8056,Demo,Aetna Better Health FIDA Plan,"AETNA BETTER HEALTH, INC. (NY)",Aetna Inc.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8064,Local CCP,FirstCarolinaCare Insurance Company,FIRSTCAROLINACARE INSURANCE COMPANY,"FirstHealth of the Carolinas, Inc.",No,No,Not enough data available,5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8067,Local CCP,Provider Partners Advantage,PROVIDER PARTNERS HEALTH PLAN,"Preferred Providers Health Plan, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8091,Local CCP,ARKANSAS BLUE CROSS AND BLUE SHIELD,USABLE MUTUAL INSURANCE COMPANY,USAble Mutual Insurance Company,No,No,3,4.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8130,Local CCP,Molina Healthcare of Florida,"MOLINA HEALTHCARE OF FLORIDA, INC.","Molina Healthcare, Inc.,",Yes,No,2.5,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8133,Local CCP,Blue Cross and Blue Shield of Texas,GHS INSURANCE COMPANY,Health Care Service Corporation,Yes,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8145,PFFS,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8146,Local CCP,BlueChoice Tennessee,"SECURITYCARE OF TENNESSEE, INC.",BlueCross BlueShield of Tennessee,No,No,Not enough data available,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8170,Local CCP,America's 1st Choice of South Carolina,"AMERICA'S 1ST CHOICE OF SOUTH CAROLINA, INC.","America∆s 1st Choice of South Carolina, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8189,Local CCP,MHS Health Wisconsin Advantage,"MANAGED HEALTH SERVICES, WISCONSIN",Centene Corporation,Yes,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8197,Demo,Molina Healthcare of Texas,"MOLINA HEALTHCARE OF TEXAS, INC.","Molina Healthcare, Inc.,",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8213,Demo,FIRST CHOICE VIP CARE PLUS,"SELECT HEALTH OF SOUTH CAROLINA, INC.",Independence Blue Cross,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8237,Local CCP,Vital Traditions,INSURANCE COMPANY OF SCOTT AND WHITE,Baylor Scott & White Holdings,No,No,Not enough data available,2.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8258,Demo,L.A. Care Cal MediConnect Plan,LOCAL INITIATIVE HEALTH AUTHORITY FOR L.A. COUNTY,Local Initiative Health Authority for LA County,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8266,Local CCP,Constellation Health,"CONSTELLATION HEALTH, LLC.","Constellation Health, LLC.",No,No,Not enough data available,2,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8289,Local CCP,Baptist Health Plan,"BLUEGRASS FAMILY HEALTH, INC.",Baptist Healthcare System,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8417,Demo,Empire BlueCross BlueShield HealthPlus FIDA Plan,"AMERIGROUP NEW YORK, LLC",Anthem Inc.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8420,Demo,CenterLight Healthcare FIDA Plan,"CENTERLIGHT HEALTHCARE, INC.","CenterLight Health System, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8423,Demo,Cigna-HealthSpring CarePlan,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",CIGNA,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8432,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM HEALTH PLANS OF MAINE, INC.",Anthem Inc.,Yes,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8452,Demo,CareSource MyCare Ohio,CARESOURCE,CareSource Management Group Co.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8490,Demo,VNSNY CHOICE FIDA Complete,VNS CHOICE,Visiting Nurse Service of New York,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8506,Local CCP,"Moda Health Plan, Inc.","MODA HEALTH PLAN, INC.","Moda, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8552,Local CCP,Anthem Blue Cross Life and Health Insurance Co.,ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY,Anthem Inc.,No,No,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8554,Local CCP,Allegian Health Plans,"ALLEGIAN HEALTH PLANS, INC.",Tenet Healthcare Corporation,No,No,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8578,Local CCP,HNE Medicare Advantage Plans,"HEALTH NEW ENGLAND, INC.","Baystate Health, Inc.",No,No,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8604,Local CCP,Health Plan SecureChoice,THP INSURANCE COMPANY,Health Plan of the Upper Ohio Valley,No,No,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8634,Local CCP,"Blue Cross and Blue Shield of IL, NM, OK",HEALTH CARE SERVICE CORPORATION,Health Care Service Corporation,No,No,Not enough data available,3.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8649,Local CCP,Altius Health Plans,"AETNA HEALTH OF UTAH, INC.",Aetna Inc.,No,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8677,Demo,Molina Healthcare of California,MOLINA HEALTHCARE OF CALIFORNIA,"Molina Healthcare, Inc.,",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8748,Local CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8764,Local CCP,Aspire Health Plan,ASPIRE HEALTH PLAN,Community Hospital Foundation,No,No,Not enough data available,3.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8786,Demo,Amerigroup STAR+PLUS MMP,"AMERIGROUP TEXAS, INC.",Anthem Inc.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8822,Local CCP,"ADVANTAGE Health Solutions, Inc.","ADVANTAGE HEALTH SOLUTIONS, INC.",Advantage Health Solutions,Yes,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8851,Demo,SWH Whole Health FIDA Plan,"SENIOR WHOLE HEALTH OF NEW YORK, INC.","SWH Holdings, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8854,Local CCP,University of Maryland Health Advantage,"RIVERSIDE ADVANTAGE, INC.","Riverside Health, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8908,Local CCP,"Humana Medical Plan of Michigan, Inc.","HUMANA MEDICAL PLAN OF MICHIGAN, INC.",Humana Inc.,No,No,Not enough data available,4.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8953,Local CCP,"Humana Health Plan of Ohio, Inc.","HUMANA HEALTH PLAN OF OHIO, INC.",Humana Inc.,Yes,No,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9001,Local CCP,Fallon Health,FALLON COMMUNITY HEALTH PLAN,Fallon Community Health Plan,Yes,No,4,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9003,Local CCP,Kaiser Permanente,KAISER FOUNDATION HP OF THE N W,"Kaiser Foundation Health Plan, Inc.",No,No,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9047,Local CCP,Providence Health Plans,PROVIDENCE HEALTH PLAN,Providence Health & Services,No,No,4.5,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9082,Local CCP,"Molina Healthcare of New Mexico, Inc.","MOLINA HEALTHCARE OF NEW MEXICO, INC.","Molina Healthcare, Inc.,",Yes,No,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9096,Local CCP,Dean Advantage,"DEAN HEALTH PLAN, INC.",SSM Healthcare Corporation,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9104,Local CCP,SCAN Health Plan,SCAN HEALTH PLAN,SCAN Health Plan,Yes,No,4,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9110,Local CCP,Regence BlueCross BlueShield of Utah,REGENCE BLUECROSS BLUESHIELD OF UTAH,"Cambia Health Solutions, Inc.",No,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9115,Demo,MetroPlus FIDA,"METROPLUS HEALTH PLAN, INC.",New York City Health and Hospitals Corporation,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9122,Local CCP,"AlphaCare of New York, Inc.","ALPHACARE OF NEW YORK, INC.","Magellan Health, Inc.",Yes,No,Not enough data available,2.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9162,Local CCP,CareSource,"CARESOURCE INDIANA, INC.",CareSource Management Group Co.,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9190,Local CCP,Gateway Health Medicare Assured,"GATEWAY HEALTH PLAN OF OHIO, INC.","Gateway Health Plan, LP",Yes,No,Not enough data available,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9207,Local CCP,Health Partners Medicare,"HEALTH PARTNERS PLANS, INC.","Health Partners Plans, Inc.",Yes,No,3.5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9208,Local CCP,RiverLink Health,RIVERLINK HEALTH,Catholic Health Initiatives,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9285,Local CCP,EASY CHOICE HEALTH PLAN OF NEW YORK,"ATLANTIS HEALTH PLAN, INC.","America's 1st Choice NY Holdings, LLC",Yes,No,1.5,3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9302,Local CCP,Soundpath Health,SOUNDPATH HEALTH,Catholic Health Initiatives,No,No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9312,Local CCP,Fresenius Health Plans,FRESENIUS HEALTH PLANS INSURANCE COMPANY,Fresenius Medicare Care AG & Co. KGaA,Yes,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9345,Demo,VillageCareMAX Full Advantage FIDA,VILLAGE SENIOR SERVICES CORPORATION,"Village Care of New York, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9412,Local CCP,Geisinger Gold,"GEISINGER QUALITY OPTIONS, INC.",Geisinger Health System,No,No,Not enough data available,5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9460,Local CCP,Cigna-HealthSpring,"CIGNA HEALTHCARE OF ST LOUIS, INC.",CIGNA,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9487,Demo,Fidelis SecureCare of Michigan,FIDELIS SECURECARE OF MICHIGAN,Centene Corporation,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9492,Local CCP,StableView Health,STABLEVIEW HEALTH,Catholic Health Initiatives,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9525,Local CCP,Anthem Blue Cross and Blue Shield,COMPCARE HEALTH SERVICES INSURANCE CORPORATION,Anthem Inc.,Yes,No,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9572,Local CCP,Blue Cross Blue Shield of Michigan,BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY,Blue Cross Blue Shield of Michigan,No,No,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9576,Demo,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9585,Local CCP,BMC HealthNet Plan Senior Care Options,"BOSTON MEDICAL CENTER HEALTH PLAN, INC.",Boston Medical Center Corporation,Yes,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9615,Local CCP,MVP HEALTH CARE,"MVP HEALTH PLAN, INC.","MVP Health Care, Inc.",No,No,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9689,Local CCP,Health Alliance Medicare,"HEALTH ALLIANCE CONNECT, INC.",The Carle Foundation,Yes,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9699,Local CCP,Health Advantage,"HMO PARTNERS, INC.",USAble Mutual Insurance Company,No,No,Not enough data available,5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9712,Demo,HAP Midwest MI Health Link,"HAP MIDWEST HEALTH PLAN, INC.",Henry Ford Health System,No,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9725,Local CCP,Cigna-Healthspring,"CIGNA HEALTHCARE OF NORTH CAROLINA, INC.",CIGNA,Yes,No,Not enough data available,4,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
